Location_ID,Province,District,Address
8914,Đồng Nai,Phường Trấn Biên,311 Lê Lợi
8915,Đồng Nai,Xã Long Thành,471 Điện Biên Phủ
8916,An Giang,Phường Long Xuyên,220 Võ Văn Kiệt
8917,TP. Hồ Chí Minh,Phường Thủ Đức,48 Cách Mạng Tháng Tám
8918,Tây Ninh,Xã Gò Dầu,274 Lý Thường Kiệt
8919,TP. Hồ Chí Minh,Phường Thủ Đức,307 Lý Thường Kiệt
8920,An Giang,Xã Tri Tôn,489 Nguyễn Huệ
8921,TP. Hồ Chí Minh,Phường Sài Gòn,199 Lê Lợi
8922,Vĩnh Long,Xã Long Hồ,268 Pasteur
8923,Đồng Nai,Phường Trấn Biên,456 Pasteur
8924,Đồng Nai,Xã Định Quán,304 Phạm Văn Đồng
8925,Đồng Tháp,Phường Cao Lãnh,325 Hai Bà Trưng
8926,TP. Hồ Chí Minh,Phường Tân Định,292 Lê Lợi
8927,An Giang,Xã Tri Tôn,213 Quang Trung
8928,TP. Hồ Chí Minh,Phường Bến Thành,443 Pasteur
8929,Vĩnh Long,Xã Mang Thít,115 Phạm Văn Đồng
8930,Đồng Tháp,Phường Sa Đéc,130 Nguyễn Văn Cừ
8931,TP. Hồ Chí Minh,Phường Tân Định,334 Trần Hưng Đạo
8932,Cần Thơ,Phường Thốt Nốt,535 3 Tháng 2
8933,Vĩnh Long,Xã Long Hồ,34 Nguyễn Trãi
8934,An Giang,Phường Châu Đốc,471 Nguyễn Huệ
8935,TP. Hồ Chí Minh,Phường Tân Định,553 Điện Biên Phủ
8936,An Giang,Xã Tri Tôn,291 Trần Hưng Đạo
8937,An Giang,Xã Phú Tân,418 Võ Văn Kiệt
8938,TP. Hồ Chí Minh,Phường Tân Định,266 Pasteur
8939,Vĩnh Long,Xã Mang Thít,436 3 Tháng 2
8940,Đồng Tháp,Phường Hồng Ngự,226 Nguyễn Huệ
8941,An Giang,Xã Tịnh Biên,317 Lê Lợi
8942,TP. Hồ Chí Minh,Phường Thủ Đức,92 Phạm Văn Đồng
8943,TP. Hồ Chí Minh,Phường Sài Gòn,573 Cách Mạng Tháng Tám
8944,An Giang,Phường Long Xuyên,477 Nguyễn Huệ
8945,TP. Hồ Chí Minh,Phường Chợ Lớn,108 Nguyễn Trãi
8946,TP. Hồ Chí Minh,Phường Chợ Lớn,203 Nam Kỳ Khởi Nghĩa
8947,TP. Hồ Chí Minh,Phường Tân Định,589 Nguyễn Văn Cừ
8948,Cà Mau,Phường Cà Mau,562 Cách Mạng Tháng Tám
8949,Vĩnh Long,Xã Long Hồ,84 Nguyễn Huệ
8950,Tây Ninh,Phường Trảng Bàng,451 Cách Mạng Tháng Tám
8951,Vĩnh Long,Xã Trà Ôn,465 Nguyễn Văn Cừ
8952,An Giang,Xã Phú Tân,376 Trần Hưng Đạo
8953,TP. Hồ Chí Minh,Phường Bến Thành,439 Nguyễn Văn Cừ
8954,Đồng Nai,Phường Biên Hòa,349 Điện Biên Phủ
8955,TP. Hồ Chí Minh,Phường An Khánh,417 Trần Hưng Đạo
8956,Cần Thơ,Phường Thốt Nốt,80 Cách Mạng Tháng Tám
8957,Đồng Nai,Xã Định Quán,375 Quang Trung
8958,Cần Thơ,Phường Bình Thủy,350 3 Tháng 2
8959,TP. Hồ Chí Minh,Phường Thủ Đức,279 Điện Biên Phủ
8960,Đồng Nai,Xã Định Quán,597 Pasteur
8961,TP. Hồ Chí Minh,Phường An Khánh,568 Trần Hưng Đạo
8962,TP. Hồ Chí Minh,Phường Tân Định,65 Phạm Văn Đồng
8963,TP. Hồ Chí Minh,Phường An Khánh,260 Nguyễn Trãi
8964,Đồng Tháp,Phường Sa Đéc,418 Nguyễn Văn Cừ
8965,Tây Ninh,Phường Tây Ninh,194 Lý Thường Kiệt
8966,TP. Hồ Chí Minh,Phường Chợ Lớn,160 Quang Trung
8967,TP. Hồ Chí Minh,Phường Chợ Lớn,192 Cách Mạng Tháng Tám
8968,TP. Hồ Chí Minh,Phường Bến Thành,119 Nam Kỳ Khởi Nghĩa
8969,Đồng Tháp,Xã Lai Vung,544 Nguyễn Huệ
8970,TP. Hồ Chí Minh,Phường Bến Thành,264 Điện Biên Phủ
8971,Cần Thơ,Xã Phong Điền,212 Điện Biên Phủ
8972,TP. Hồ Chí Minh,Phường Thủ Đức,422 Nguyễn Trãi
8973,An Giang,Phường Châu Đốc,53 Nguyễn Trãi
8974,An Giang,Xã Phú Tân,555 Điện Biên Phủ
8975,Cà Mau,Xã Ngọc Hiển,429 Hai Bà Trưng
8976,Tây Ninh,Xã Gò Dầu,34 Pasteur
8977,Cà Mau,Xã U Minh,210 Nguyễn Huệ
8978,Đồng Tháp,Xã Lai Vung,526 Hai Bà Trưng
8979,Tây Ninh,Xã Tân Biên,176 Võ Văn Kiệt
8980,TP. Hồ Chí Minh,Phường Tân Định,64 Nguyễn Huệ
8981,TP. Hồ Chí Minh,Phường Chợ Lớn,23 3 Tháng 2
8982,TP. Hồ Chí Minh,Phường Thủ Đức,487 Nguyễn Huệ
8983,Đồng Nai,Xã Long Thành,553 Nguyễn Văn Cừ
8984,Cần Thơ,Phường Thốt Nốt,92 Phạm Văn Đồng
8985,Cần Thơ,Phường Ô Môn,308 Cách Mạng Tháng Tám
8986,Vĩnh Long,Xã Trà Ôn,381 Pasteur
8987,Cần Thơ,Phường Bình Thủy,182 Nguyễn Văn Cừ
8988,TP. Hồ Chí Minh,Phường An Khánh,416 Pasteur
8989,TP. Hồ Chí Minh,Phường Bình Thạnh,85 Điện Biên Phủ
8990,Đồng Tháp,Phường Sa Đéc,222 Điện Biên Phủ
8991,TP. Hồ Chí Minh,Phường Thủ Đức,525 Nguyễn Huệ
8992,Vĩnh Long,Xã Trà Ôn,98 Nguyễn Huệ
8993,Cà Mau,Xã Đầm Dơi,560 Nam Kỳ Khởi Nghĩa
8994,Đồng Nai,Xã Nhơn Trạch,397 Trần Hưng Đạo
8995,Đồng Tháp,Xã Lai Vung,184 Nguyễn Trãi
8996,TP. Hồ Chí Minh,Phường Chợ Lớn,523 3 Tháng 2
8997,Tây Ninh,Xã Châu Thành,309 Nguyễn Văn Cừ
8998,TP. Hồ Chí Minh,Phường Tân Định,320 Nguyễn Huệ
8999,Cà Mau,Xã Ngọc Hiển,460 Phạm Văn Đồng
9000,Đồng Nai,Phường Long Khánh,52 3 Tháng 2
9001,Vĩnh Long,Xã Mang Thít,250 Lý Thường Kiệt
9002,Cần Thơ,Xã Phong Điền,14 Nguyễn Văn Cừ
9003,Đồng Nai,Phường Long Khánh,537 Cách Mạng Tháng Tám
9004,Cần Thơ,Phường Ô Môn,22 Nguyễn Huệ
9005,Vĩnh Long,Xã Mang Thít,291 3 Tháng 2
9006,Cà Mau,Xã Năm Căn,470 Trần Hưng Đạo
9007,Cà Mau,Xã Đầm Dơi,472 Pasteur
9008,Cần Thơ,Phường Cái Răng,292 Lý Thường Kiệt
9009,Cà Mau,Xã Năm Căn,469 Điện Biên Phủ
9010,Cà Mau,Xã Trần Văn Thời,583 Quang Trung
9011,TP. Hồ Chí Minh,Phường Bình Thạnh,192 Phạm Văn Đồng
9012,Cần Thơ,Phường Thốt Nốt,328 Nam Kỳ Khởi Nghĩa
9013,TP. Hồ Chí Minh,Phường Tân Bình,544 Lý Thường Kiệt
9014,Vĩnh Long,Xã Bình Minh,462 Quang Trung
9015,TP. Hồ Chí Minh,Phường Bến Thành,162 Cách Mạng Tháng Tám
9016,Đồng Nai,Phường Long Khánh,476 Hai Bà Trưng
9017,Tây Ninh,Phường Tây Ninh,458 3 Tháng 2
9018,An Giang,Xã Phú Tân,277 Điện Biên Phủ
9019,TP. Hồ Chí Minh,Phường Bến Thành,498 Nguyễn Văn Cừ
9020,Đồng Nai,Xã Nhơn Trạch,496 Nguyễn Văn Cừ
9021,Đồng Nai,Xã Long Thành,498 Lê Lợi
9022,TP. Hồ Chí Minh,Phường Tân Định,583 Điện Biên Phủ
9023,An Giang,Xã Tịnh Biên,188 Lý Thường Kiệt
9024,An Giang,Xã Tri Tôn,300 3 Tháng 2
9025,An Giang,Xã Tịnh Biên,277 Lý Thường Kiệt
9026,TP. Hồ Chí Minh,Phường Tân Định,329 Pasteur
9027,TP. Hồ Chí Minh,Phường Bến Thành,200 Nguyễn Trãi
9028,Cần Thơ,Phường Ninh Kiều,135 Pasteur
9029,Cần Thơ,Phường Thốt Nốt,277 Điện Biên Phủ
9030,TP. Hồ Chí Minh,Phường Tân Bình,493 Nguyễn Văn Cừ
9031,An Giang,Xã Tịnh Biên,1 Điện Biên Phủ
9032,Đồng Tháp,Phường Cao Lãnh,487 Phạm Văn Đồng
9033,Đồng Nai,Xã Long Thành,534 Quang Trung
9034,Đồng Nai,Phường Trấn Biên,362 Nguyễn Văn Cừ
9035,Tây Ninh,Xã Châu Thành,260 Hai Bà Trưng
9036,An Giang,Xã Tri Tôn,124 Pasteur
9037,Tây Ninh,Xã Tân Biên,96 Cách Mạng Tháng Tám
9038,Đồng Tháp,Xã Lai Vung,261 3 Tháng 2
9039,Tây Ninh,Xã Châu Thành,405 Lê Lợi
9040,TP. Hồ Chí Minh,Phường Sài Gòn,454 Nguyễn Văn Cừ
9041,An Giang,Xã Phú Tân,168 Nguyễn Văn Cừ
9042,An Giang,Xã Tịnh Biên,127 Lý Thường Kiệt
9043,Đồng Tháp,Xã Tháp Mười,273 Pasteur
9044,An Giang,Xã Tịnh Biên,576 Võ Văn Kiệt
9045,Đồng Tháp,Phường Hồng Ngự,304 Lý Thường Kiệt
9046,Cần Thơ,Xã Phong Điền,262 Trần Hưng Đạo
9047,Vĩnh Long,Xã Bình Minh,320 Điện Biên Phủ
9048,Cà Mau,Phường Cà Mau,106 Nam Kỳ Khởi Nghĩa
9049,Đồng Nai,Phường Long Khánh,120 Lê Lợi
9050,TP. Hồ Chí Minh,Phường Bến Thành,84 Nguyễn Văn Cừ
9051,TP. Hồ Chí Minh,Phường An Khánh,588 Hai Bà Trưng
9052,TP. Hồ Chí Minh,Phường An Khánh,524 Nguyễn Huệ
9053,TP. Hồ Chí Minh,Phường An Khánh,271 Phạm Văn Đồng
9054,TP. Hồ Chí Minh,Phường Bình Thạnh,428 Nam Kỳ Khởi Nghĩa
9055,Cà Mau,Phường Cà Mau,388 Lý Thường Kiệt
9056,Tây Ninh,Xã Gò Dầu,231 Điện Biên Phủ
9057,TP. Hồ Chí Minh,Phường Chợ Lớn,425 Nguyễn Văn Cừ
9058,Cà Mau,Phường Cà Mau,125 Pasteur
9059,Vĩnh Long,Phường Vĩnh Long,186 Nguyễn Trãi
9060,TP. Hồ Chí Minh,Phường Sài Gòn,405 Phạm Văn Đồng
9061,An Giang,Phường Long Xuyên,425 Nguyễn Huệ
9062,An Giang,Phường Long Xuyên,203 Cách Mạng Tháng Tám
9063,Vĩnh Long,Xã Trà Ôn,512 Nguyễn Huệ
9064,Vĩnh Long,Xã Mang Thít,284 Nguyễn Huệ
9065,An Giang,Xã Tri Tôn,316 Võ Văn Kiệt
9066,Cần Thơ,Phường Thốt Nốt,514 Điện Biên Phủ
9067,Cần Thơ,Phường Ninh Kiều,154 Phạm Văn Đồng
9068,Cà Mau,Phường Cà Mau,298 Nguyễn Huệ
9069,Cà Mau,Phường Cà Mau,571 Cách Mạng Tháng Tám
9070,Vĩnh Long,Xã Bình Minh,543 Nguyễn Văn Cừ
9071,An Giang,Xã Chợ Mới,479 Quang Trung
9072,TP. Hồ Chí Minh,Phường Bến Thành,495 Pasteur
9073,TP. Hồ Chí Minh,Phường An Khánh,84 Phạm Văn Đồng
9074,Vĩnh Long,Xã Tam Bình,422 Lý Thường Kiệt
9075,TP. Hồ Chí Minh,Phường Tân Bình,394 Nguyễn Văn Cừ
9076,TP. Hồ Chí Minh,Phường Thủ Đức,82 Lý Thường Kiệt
9077,TP. Hồ Chí Minh,Phường Chợ Lớn,591 Nguyễn Văn Cừ
9078,TP. Hồ Chí Minh,Phường Bình Thạnh,474 Nguyễn Huệ
9079,An Giang,Xã Tịnh Biên,19 Cách Mạng Tháng Tám
9080,TP. Hồ Chí Minh,Phường Bến Thành,431 Cách Mạng Tháng Tám
9081,Đồng Nai,Xã Long Thành,407 Nguyễn Huệ
9082,Đồng Nai,Phường Trấn Biên,590 Võ Văn Kiệt
9083,Vĩnh Long,Xã Bình Minh,204 Nguyễn Huệ
9084,Đồng Nai,Phường Trấn Biên,450 Phạm Văn Đồng
9085,Đồng Tháp,Phường Sa Đéc,343 Võ Văn Kiệt
9086,An Giang,Phường Châu Đốc,218 Nguyễn Văn Cừ
9087,Đồng Nai,Xã Định Quán,450 Hai Bà Trưng
9088,Cà Mau,Xã Ngọc Hiển,4 Hai Bà Trưng
9089,TP. Hồ Chí Minh,Phường An Khánh,261 Pasteur
9090,Cần Thơ,Phường Bình Thủy,390 Nguyễn Văn Cừ
9091,Vĩnh Long,Xã Mang Thít,520 Võ Văn Kiệt
9092,TP. Hồ Chí Minh,Phường An Khánh,263 Phạm Văn Đồng
9093,Tây Ninh,Xã Gò Dầu,385 Cách Mạng Tháng Tám
9094,Tây Ninh,Phường Tây Ninh,414 Điện Biên Phủ
9095,Tây Ninh,Xã Châu Thành,596 Cách Mạng Tháng Tám
9096,Đồng Nai,Phường Long Khánh,527 Lê Lợi
9097,TP. Hồ Chí Minh,Phường Thủ Đức,155 Điện Biên Phủ
9098,TP. Hồ Chí Minh,Phường Bình Thạnh,411 Nguyễn Huệ
9099,TP. Hồ Chí Minh,Phường Thủ Đức,27 Phạm Văn Đồng
9100,TP. Hồ Chí Minh,Phường Tân Định,4 Cách Mạng Tháng Tám
9101,TP. Hồ Chí Minh,Phường Tân Định,469 Nguyễn Trãi
9102,Đồng Nai,Phường Long Khánh,518 Quang Trung
9103,Đồng Nai,Xã Nhơn Trạch,346 Hai Bà Trưng
9104,Tây Ninh,Xã Dương Minh Châu,507 Pasteur
9105,Đồng Nai,Xã Nhơn Trạch,373 Lê Lợi
9106,Cần Thơ,Phường Bình Thủy,396 Nguyễn Văn Cừ
9107,An Giang,Xã Tri Tôn,42 Quang Trung
9108,Cà Mau,Xã Năm Căn,68 Võ Văn Kiệt
9109,TP. Hồ Chí Minh,Phường Thủ Đức,385 Nam Kỳ Khởi Nghĩa
9110,Cần Thơ,Phường Cái Răng,518 Nguyễn Trãi
9111,Cần Thơ,Phường Bình Thủy,80 Quang Trung
9112,Tây Ninh,Phường Trảng Bàng,317 Võ Văn Kiệt
9113,TP. Hồ Chí Minh,Phường Chợ Lớn,316 Nguyễn Trãi
9114,Tây Ninh,Xã Gò Dầu,185 Lê Lợi
9115,Tây Ninh,Phường Trảng Bàng,152 Võ Văn Kiệt
9116,Cà Mau,Xã Đầm Dơi,41 Cách Mạng Tháng Tám
9117,Đồng Nai,Phường Long Khánh,287 Phạm Văn Đồng
9118,TP. Hồ Chí Minh,Phường Bình Thạnh,276 3 Tháng 2
9119,Vĩnh Long,Xã Mang Thít,157 Điện Biên Phủ
9120,Tây Ninh,Xã Dương Minh Châu,453 Nam Kỳ Khởi Nghĩa
9121,Đồng Tháp,Xã Tháp Mười,538 Hai Bà Trưng
9122,TP. Hồ Chí Minh,Phường Bình Thạnh,433 Võ Văn Kiệt
9123,An Giang,Xã Tịnh Biên,294 Lê Lợi
9124,Cà Mau,Xã Đầm Dơi,591 Phạm Văn Đồng
9125,TP. Hồ Chí Minh,Phường Tân Định,509 3 Tháng 2
9126,Vĩnh Long,Xã Mang Thít,198 Nguyễn Huệ
9127,Tây Ninh,Phường Trảng Bàng,97 Lý Thường Kiệt
9128,Cà Mau,Xã Ngọc Hiển,227 Lý Thường Kiệt
9129,Đồng Nai,Phường Trấn Biên,520 Võ Văn Kiệt
9130,Vĩnh Long,Phường Vĩnh Long,521 Nguyễn Huệ
9131,Cần Thơ,Xã Phong Điền,396 Nguyễn Trãi
9132,Đồng Tháp,Xã Lấp Vò,563 Pasteur
9133,TP. Hồ Chí Minh,Phường Thủ Đức,249 Lý Thường Kiệt
9134,Cần Thơ,Phường Bình Thủy,303 Phạm Văn Đồng
9135,Vĩnh Long,Xã Long Hồ,215 Quang Trung
9136,Tây Ninh,Xã Gò Dầu,364 Nam Kỳ Khởi Nghĩa
9137,TP. Hồ Chí Minh,Phường Chợ Lớn,141 Cách Mạng Tháng Tám
9138,Đồng Nai,Phường Long Khánh,434 Nam Kỳ Khởi Nghĩa
9139,An Giang,Xã Chợ Mới,444 Trần Hưng Đạo
9140,Vĩnh Long,Xã Mang Thít,155 Hai Bà Trưng
9141,TP. Hồ Chí Minh,Phường Tân Định,255 Trần Hưng Đạo
9142,Đồng Nai,Xã Nhơn Trạch,33 Võ Văn Kiệt
9143,Cà Mau,Phường Cà Mau,458 Lý Thường Kiệt
9144,TP. Hồ Chí Minh,Phường Thủ Đức,213 Lý Thường Kiệt
9145,Tây Ninh,Xã Châu Thành,5 Võ Văn Kiệt
9146,Đồng Tháp,Phường Sa Đéc,11 Trần Hưng Đạo
9147,TP. Hồ Chí Minh,Phường Chợ Lớn,443 Lý Thường Kiệt
9148,Đồng Nai,Phường Trấn Biên,582 Nam Kỳ Khởi Nghĩa
9149,TP. Hồ Chí Minh,Phường An Khánh,433 Cách Mạng Tháng Tám
9150,Đồng Tháp,Phường Cao Lãnh,249 Nguyễn Văn Cừ
9151,An Giang,Xã Tri Tôn,535 Pasteur
9152,TP. Hồ Chí Minh,Phường Tân Bình,80 Võ Văn Kiệt
9153,Vĩnh Long,Xã Tam Bình,351 Trần Hưng Đạo
9154,TP. Hồ Chí Minh,Phường Bình Thạnh,57 Hai Bà Trưng
9155,TP. Hồ Chí Minh,Phường Thủ Đức,19 Nguyễn Huệ
9156,An Giang,Xã Phú Tân,96 Lê Lợi
9157,Đồng Tháp,Xã Tháp Mười,265 Quang Trung
9158,Cà Mau,Xã Trần Văn Thời,488 Điện Biên Phủ
9159,TP. Hồ Chí Minh,Phường Thủ Đức,349 Điện Biên Phủ
9160,Đồng Nai,Xã Nhơn Trạch,358 Pasteur
9161,Cà Mau,Xã Đầm Dơi,154 Phạm Văn Đồng
9162,TP. Hồ Chí Minh,Phường Sài Gòn,491 Nguyễn Trãi
9163,Đồng Tháp,Phường Cao Lãnh,144 Quang Trung
9164,TP. Hồ Chí Minh,Phường Bình Thạnh,106 Trần Hưng Đạo
9165,An Giang,Xã Tịnh Biên,502 Lý Thường Kiệt
9166,An Giang,Phường Long Xuyên,106 3 Tháng 2
9167,Tây Ninh,Xã Châu Thành,476 Nguyễn Trãi
9168,Cần Thơ,Phường Bình Thủy,247 Nguyễn Trãi
9169,TP. Hồ Chí Minh,Phường Sài Gòn,51 Cách Mạng Tháng Tám
9170,An Giang,Xã Phú Tân,558 Cách Mạng Tháng Tám
9171,Đồng Tháp,Phường Cao Lãnh,247 Pasteur
9172,Cà Mau,Xã Ngọc Hiển,531 Võ Văn Kiệt
9173,Đồng Tháp,Phường Cao Lãnh,233 Nguyễn Huệ
9174,Đồng Nai,Phường Trấn Biên,440 Nam Kỳ Khởi Nghĩa
9175,TP. Hồ Chí Minh,Phường Thủ Đức,143 Hai Bà Trưng
9176,An Giang,Xã Tịnh Biên,433 Võ Văn Kiệt
9177,Đồng Tháp,Xã Tháp Mười,487 Nam Kỳ Khởi Nghĩa
9178,Tây Ninh,Xã Gò Dầu,103 Cách Mạng Tháng Tám
9179,An Giang,Xã Chợ Mới,225 Lý Thường Kiệt
9180,TP. Hồ Chí Minh,Phường Tân Định,17 Nguyễn Văn Cừ
9181,TP. Hồ Chí Minh,Phường Tân Bình,455 Pasteur
9182,Tây Ninh,Xã Dương Minh Châu,12 Hai Bà Trưng
9183,Cần Thơ,Phường Thốt Nốt,544 Pasteur
9184,Cà Mau,Xã U Minh,206 Hai Bà Trưng
9185,TP. Hồ Chí Minh,Phường Sài Gòn,320 3 Tháng 2
9186,TP. Hồ Chí Minh,Phường Bến Thành,259 Nguyễn Văn Cừ
9187,Cà Mau,Xã Ngọc Hiển,491 Điện Biên Phủ
9188,An Giang,Phường Châu Đốc,182 Trần Hưng Đạo
9189,Đồng Tháp,Xã Tháp Mười,122 Điện Biên Phủ
9190,Vĩnh Long,Xã Long Hồ,214 Lê Lợi
9191,An Giang,Xã Phú Tân,196 Quang Trung
9192,Đồng Nai,Xã Long Thành,517 Lê Lợi
9193,Đồng Nai,Xã Long Thành,500 Nguyễn Văn Cừ
9194,TP. Hồ Chí Minh,Phường Sài Gòn,341 Điện Biên Phủ
9195,TP. Hồ Chí Minh,Phường Bình Thạnh,384 Lý Thường Kiệt
9196,Đồng Nai,Phường Trấn Biên,569 Quang Trung
9197,Cần Thơ,Phường Ô Môn,5 Quang Trung
9198,Cà Mau,Xã Năm Căn,311 Pasteur
9199,TP. Hồ Chí Minh,Phường Tân Bình,91 Lý Thường Kiệt
9200,TP. Hồ Chí Minh,Phường Tân Định,42 Trần Hưng Đạo
9201,TP. Hồ Chí Minh,Phường Tân Bình,165 Pasteur
9202,TP. Hồ Chí Minh,Phường Thủ Đức,581 3 Tháng 2
9203,An Giang,Xã Tri Tôn,590 Lý Thường Kiệt
9204,Đồng Nai,Phường Trấn Biên,444 Nam Kỳ Khởi Nghĩa
9205,TP. Hồ Chí Minh,Phường Thủ Đức,466 Lê Lợi
9206,Vĩnh Long,Phường Vĩnh Long,578 Nguyễn Huệ
9207,TP. Hồ Chí Minh,Phường Bến Thành,131 Phạm Văn Đồng
9208,Tây Ninh,Xã Dương Minh Châu,563 Cách Mạng Tháng Tám
9209,Đồng Nai,Phường Biên Hòa,316 Lê Lợi
9210,TP. Hồ Chí Minh,Phường Sài Gòn,351 Hai Bà Trưng
9211,TP. Hồ Chí Minh,Phường Tân Định,8 Nam Kỳ Khởi Nghĩa
9212,TP. Hồ Chí Minh,Phường An Khánh,311 Nguyễn Trãi
9213,Vĩnh Long,Phường Vĩnh Long,207 Lý Thường Kiệt
9214,Tây Ninh,Xã Tân Biên,528 Lý Thường Kiệt
9215,Cần Thơ,Phường Ô Môn,474 Điện Biên Phủ
9216,TP. Hồ Chí Minh,Phường Tân Bình,366 Phạm Văn Đồng
9217,TP. Hồ Chí Minh,Phường An Khánh,327 Nam Kỳ Khởi Nghĩa
9218,TP. Hồ Chí Minh,Phường Tân Định,113 Nguyễn Trãi
9219,Cần Thơ,Phường Bình Thủy,15 Cách Mạng Tháng Tám
9220,Tây Ninh,Xã Châu Thành,371 Quang Trung
9221,Cần Thơ,Phường Ninh Kiều,508 Lê Lợi
9222,Đồng Tháp,Phường Sa Đéc,363 Võ Văn Kiệt
9223,Vĩnh Long,Xã Long Hồ,88 Lê Lợi
9224,TP. Hồ Chí Minh,Phường Tân Định,58 Lý Thường Kiệt
9225,Đồng Nai,Phường Biên Hòa,466 Nam Kỳ Khởi Nghĩa
9226,Vĩnh Long,Xã Mang Thít,410 Võ Văn Kiệt
9227,An Giang,Phường Châu Đốc,338 Hai Bà Trưng
9228,Đồng Tháp,Phường Cao Lãnh,570 Điện Biên Phủ
9229,Vĩnh Long,Xã Mang Thít,564 Nam Kỳ Khởi Nghĩa
9230,TP. Hồ Chí Minh,Phường Bến Thành,468 Pasteur
9231,TP. Hồ Chí Minh,Phường Chợ Lớn,35 Nguyễn Trãi
9232,Đồng Nai,Xã Nhơn Trạch,135 Trần Hưng Đạo
9233,Vĩnh Long,Xã Long Hồ,203 Nam Kỳ Khởi Nghĩa
9234,Đồng Tháp,Xã Tháp Mười,580 Nguyễn Văn Cừ
9235,TP. Hồ Chí Minh,Phường An Khánh,553 3 Tháng 2
9236,Cần Thơ,Phường Ninh Kiều,349 Hai Bà Trưng
9237,Đồng Tháp,Phường Hồng Ngự,467 Phạm Văn Đồng
9238,TP. Hồ Chí Minh,Phường Bến Thành,40 Phạm Văn Đồng
9239,Cà Mau,Xã U Minh,166 Nguyễn Huệ
9240,Đồng Nai,Xã Long Thành,471 Trần Hưng Đạo
9241,Vĩnh Long,Xã Long Hồ,336 Trần Hưng Đạo
9242,An Giang,Xã Tịnh Biên,565 Phạm Văn Đồng
9243,An Giang,Xã Tịnh Biên,290 Nguyễn Huệ
9244,TP. Hồ Chí Minh,Phường Chợ Lớn,69 Nguyễn Trãi
9245,TP. Hồ Chí Minh,Phường Chợ Lớn,308 Hai Bà Trưng
9246,TP. Hồ Chí Minh,Phường Bến Thành,453 Pasteur
9247,Đồng Nai,Phường Biên Hòa,212 Trần Hưng Đạo
9248,Đồng Nai,Xã Nhơn Trạch,444 Lê Lợi
9249,Đồng Tháp,Phường Sa Đéc,408 Nguyễn Văn Cừ
9250,Vĩnh Long,Xã Tam Bình,97 Nguyễn Huệ
9251,Cần Thơ,Phường Ô Môn,212 Điện Biên Phủ
9252,Đồng Nai,Phường Trấn Biên,282 Điện Biên Phủ
9253,TP. Hồ Chí Minh,Phường Sài Gòn,567 Lý Thường Kiệt
9254,TP. Hồ Chí Minh,Phường Thủ Đức,263 Nam Kỳ Khởi Nghĩa
9255,Vĩnh Long,Xã Mang Thít,72 3 Tháng 2
9256,TP. Hồ Chí Minh,Phường Chợ Lớn,246 Nguyễn Huệ
9257,An Giang,Xã Tri Tôn,181 Hai Bà Trưng
9258,Vĩnh Long,Xã Bình Minh,85 Điện Biên Phủ
9259,Cần Thơ,Phường Thốt Nốt,510 3 Tháng 2
9260,Vĩnh Long,Xã Bình Minh,379 Trần Hưng Đạo
9261,TP. Hồ Chí Minh,Phường Tân Định,542 Nguyễn Trãi
9262,Đồng Tháp,Xã Tháp Mười,591 Nam Kỳ Khởi Nghĩa
9263,Cần Thơ,Phường Bình Thủy,301 Nguyễn Huệ
9264,Cà Mau,Xã Đầm Dơi,568 Lê Lợi
9265,TP. Hồ Chí Minh,Phường Tân Bình,570 Võ Văn Kiệt
9266,TP. Hồ Chí Minh,Phường An Khánh,45 Nam Kỳ Khởi Nghĩa
9267,Vĩnh Long,Xã Mang Thít,530 Hai Bà Trưng
9268,Cần Thơ,Phường Cái Răng,532 Nguyễn Trãi
9269,TP. Hồ Chí Minh,Phường Sài Gòn,258 Võ Văn Kiệt
9270,An Giang,Phường Châu Đốc,468 Hai Bà Trưng
9271,Đồng Nai,Xã Nhơn Trạch,484 3 Tháng 2
9272,TP. Hồ Chí Minh,Phường Bến Thành,545 Pasteur
9273,Cà Mau,Xã Trần Văn Thời,304 Cách Mạng Tháng Tám
9274,Cà Mau,Xã U Minh,200 Võ Văn Kiệt
9275,TP. Hồ Chí Minh,Phường An Khánh,88 Lê Lợi
9276,An Giang,Xã Chợ Mới,555 Cách Mạng Tháng Tám
9277,Cần Thơ,Phường Thốt Nốt,387 Lê Lợi
9278,Tây Ninh,Xã Gò Dầu,219 Cách Mạng Tháng Tám
9279,TP. Hồ Chí Minh,Phường An Khánh,493 Trần Hưng Đạo
9280,TP. Hồ Chí Minh,Phường Sài Gòn,187 Nam Kỳ Khởi Nghĩa
9281,Vĩnh Long,Xã Bình Minh,149 Nguyễn Văn Cừ
9282,Cần Thơ,Phường Bình Thủy,140 Nguyễn Văn Cừ
9283,TP. Hồ Chí Minh,Phường Sài Gòn,58 Lê Lợi
9284,TP. Hồ Chí Minh,Phường Tân Bình,584 Phạm Văn Đồng
9285,Đồng Nai,Xã Long Thành,475 3 Tháng 2
9286,Cần Thơ,Phường Thốt Nốt,545 Nguyễn Văn Cừ
9287,Cần Thơ,Phường Ninh Kiều,450 Nguyễn Văn Cừ
9288,TP. Hồ Chí Minh,Phường An Khánh,52 3 Tháng 2
9289,Đồng Nai,Phường Long Khánh,398 Nam Kỳ Khởi Nghĩa
9290,TP. Hồ Chí Minh,Phường Bến Thành,270 3 Tháng 2
9291,TP. Hồ Chí Minh,Phường Bến Thành,85 Pasteur
9292,Cà Mau,Xã U Minh,594 Quang Trung
